,tsne_0,tsne_1,markers,datasets,perts
2979,19.71498,-7.6895275,Reference,bace,[c*]C#N~[c*]F
2980,-0.9336534,-3.8963099,Reference,bace,[C*]#N~
2981,-47.51653,-38.615604,Reference,bace,[C*]CC[3*].[C*]#N~[c*]:ccccc:[2*]
2982,-53.673157,-30.96431,Reference,bace,[c*]:cncc(C#N)c:[2*].[c*]CC[4*]~[c*]:cc(ccc:[2*])OC.[c*]:ccccc:[4*]
2983,-43.468735,17.774601,Reference,bace,[c*]C#N~[c*]OC
2984,-47.05572,-53.279137,Reference,bace,[C*]CC[3*].[C*]C#N~[c*]Cl.[c*]:ccccc:[3*]
2985,-47.358643,-37.87958,Reference,bace,[C*]CC[3*].[C*]C#N~[c*]:ccccc:[2*]
2986,20.526728,-44.212177,Reference,bace,[c*]C#N~[c*]Cl
2987,-35.088608,-47.102154,Reference,bace,[C*]CC[2*]~[c*]:ncccn:[2*]
2988,37.992912,-28.869179,Reference,bace,[C*]C1CC1~[C*]C(C)C
2989,-26.1077,-28.102228,Reference,bace,[C*]CC[2*]~[C*]CCCC[2*]
2990,-54.178284,-39.264862,Reference,bace,[c*]Cl.[C*]CC[3*]~[c*]OCC.[c*]:ccccc:[3*]
2991,-5.5072055,-35.996944,Reference,bace,~[C*]C
2992,-39.403637,-37.2282,Reference,bace,[c*]:cccc(Cl)c:[2*]~[c*]:cnccc:[2*]
2993,-39.78385,-24.451057,Reference,bace,[c*]:cccc(Cl)c:[2*]~[c*]:cncc(F)c:[2*]
2994,-41.881115,-24.148773,Reference,bace,[c*]:cccc(Cl)c:[2*]~[c*]:cncc(C)c:[2*]
2995,-53.376755,-36.337532,Reference,bace,[c*]Cl.[C*]CC[3*]~[c*]OC.[c*]:ccccc:[3*]
2996,-47.149845,-21.957596,Reference,bace,[c*]:cccc(Cl)c:[2*]~[c*]:cc(cnc:[2*])OC
2997,-40.684383,-29.403923,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CC[4*]~[c*]:cncc(Cl)c:[2*].[c*]:ccccc:[4*]
2998,-47.899178,-37.981464,Reference,bace,[c*]Cl.[C*]CC[3*]~[c*]:ccccc:[2*]
2999,-40.22485,-27.489609,Reference,bace,[c*]:cc(Cl)ccc:[2*]~[c*]:cncc(Cl)c:[2*]
3000,37.993076,-28.868723,Reference,bace,[C*]c1ncccn1~[C*]C(C)C
3001,-26.107702,-28.102228,Reference,bace,[c*]:ncccn:[2*]~[C*]CCCC[2*]
3002,-54.178722,-39.2652,Reference,bace,[c*]Cl.[c*]:ncccn:[3*]~[c*]OCC.[c*]:ccccc:[3*]
3003,-32.769802,-14.561694,Reference,bace,[c*]:ncccn:[2*]~[C*]C.[C*]CC[3*]
3004,-44.327496,-37.29317,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:nccnc:[2*].[c*]:ccccc:[4*]
3005,-47.898033,-42.32709,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:ccncc:[2*].[c*]:ccccc:[4*]
3006,-38.17311,-49.429024,Reference,bace,[c*]:cccc(Cl)c:[2*].[c*]:ncccn:[4*]~[c*]:ncccc:[2*].[c*]:ccccc:[4*]
3007,-46.45893,-30.238077,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:cc(C)cnc:[2*].[c*]:ccccc:[4*]
3008,-53.378433,-36.34153,Reference,bace,[c*]Cl.[c*]:ncccn:[3*]~[c*]OC.[c*]:ccccc:[3*]
3009,-46.72416,-21.73783,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:cc(cnc:[2*])OC.[c*]CC[4*]
3010,-44.52933,-29.763466,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:cc(Cl)cnc:[2*].[c*]:ccccc:[4*]
3011,-47.19909,-38.157864,Reference,bace,[c*]Cl.[c*]:ncccn:[3*]~[c*]:ccccc:[2*]
3012,-39.61507,-37.377785,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]:ncccn:[4*]~[c*]:cnccc:[2*].[c*]:ccccc:[4*]
3013,-40.533802,-26.425402,Reference,bace,[c*]:cccc(Cl)c:[2*].[c*]:ncccn:[4*]~[c*]:cncc(Cl)c:[2*].[c*]CC[4*]
3014,10.732475,35.81779,Reference,bace,[C*]C(C)C~[C*]C1CCCC1
3015,-31.837072,19.33521,Reference,bace,[c*]C(C)C.[C*]Cl~[c*]OCC.[C*]c1ccccc1
3016,24.578863,-4.8028073,Reference,bace,[C*]C(C)C~[C*]C1(C)CC1
3017,-41.99525,-34.85002,Reference,bace,[C*]C(C)C.[c*]:cc(Cl)ccc:[3*]~[c*]:cccnc:[3*].[c*]C1CC1
3018,-45.936882,-25.697609,Reference,bace,[C*]C(C)C.[c*]:cc(Cl)ccc:[3*]~[c*]:cc(F)cnc:[3*].[c*]C1CC1
3019,-42.01622,-24.123926,Reference,bace,[C*]C(C)C.[c*]:cccc(Cl)c:[3*]~[c*]:cncc(C)c:[3*].[c*]C1CC1
3020,-31.26527,18.637579,Reference,bace,[c*]C(C)C.[C*]Cl~[c*]OC.[C*]c1ccccc1
3021,-44.883793,-21.026972,Reference,bace,[C*]C(C)C.[c*]:cccc(Cl)c:[3*]~[c*]:cncc(c:[3*])OC.[c*]C1CC1
3022,-43.06728,-28.490046,Reference,bace,[C*]C(C)C.[c*]:cc(Cl)ccc:[3*]~[C*]:cc(Cl)cnc:[3*].[c*]c1ccccc1
3023,-31.061981,18.23626,Reference,bace,[c*]C(C)C.[C*]Cl~[C*]c1ccccc1
3024,-44.520794,-27.086836,Reference,bace,[C*]C(C)C.[c*]:cc(Cl)ccc:[3*]~[c*]:cc(Cl)cnc:[3*].[c*]C1CC1
3025,-54.178284,-39.264862,Reference,bace,[c*]Cl.[C*]CCCC[3*]~[c*]OCC.[c*]:ccccc:[3*]
3026,-32.76937,-14.561697,Reference,bace,[C*]CCCC[2*]~[C*]C.[C*]CC[3*]
3027,-38.8955,-36.61197,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cnccc:[2*].[c*]CC[4*]
3028,-39.847435,-24.371914,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cncc(F)c:[2*].[c*]CC[4*]
3029,-44.42489,-24.371359,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cc(C)cnc:[2*].[c*]CC[4*]
3030,-53.377743,-36.341858,Reference,bace,[c*]Cl.[C*]CCCC[3*]~[c*]OC.[c*]:ccccc:[3*]
3031,-44.920383,-20.312918,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cncc(c:[2*])OC.[c*]CC[4*]
3032,-44.52887,-29.763435,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cc(Cl)cnc:[2*].[c*]:ccccc:[4*]
3033,-47.218636,-38.33248,Reference,bace,[c*]Cl.[C*]CCCC[3*]~[c*]:ccccc:[2*]
3034,-40.53358,-26.426048,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]CCCC[4*]~[c*]:cncc(Cl)c:[2*].[c*]CC[4*]
3035,-31.615314,-15.384109,Reference,bace,[c*]OCC.[c*]:ccccc:[3*]~[C*]Cl.[c*]C.[C*]CC[4*]
3036,-31.993673,-47.83374,Reference,bace,[c*]:cc(ccc:[2*])OCC~[c*]:nccnc:[2*]
3037,-47.99831,-43.339478,Reference,bace,[c*]:cccc(c:[2*])OCC~[c*]:ccncc:[2*]
3038,-35.03801,-50.393105,Reference,bace,[c*]:cc(ccc:[2*])OCC~[c*]:ncccc:[2*]
3039,-41.88201,-24.148554,Reference,bace,[c*]:cc(ccc:[2*])OCC~[c*]:cncc(C)c:[2*]
3040,-0.22481462,-4.8928037,Reference,bace,[C*]C~
3041,-43.989918,-27.697382,Reference,bace,[c*]:cccc(c:[2*])OCC~[c*]:cc(Cl)cnc:[2*]
3042,1.8671238,-4.056948,Reference,bace,[c*]OCC~
3043,-39.40355,-37.22806,Reference,bace,[c*]:cc(ccc:[2*])OCC~[c*]:cnccc:[2*]
3044,-39.40377,-37.22818,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]C~[c*]:cnccc:[2*]
3045,-46.339233,-25.754868,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]C~[c*]:cc(F)cnc:[2*]
3046,-44.503983,-24.449066,Reference,bace,[c*]:cccc(Cl)c:[2*].[c*]C~[c*]:cc(C)cnc:[2*]
3047,-53.3778,-36.341232,Reference,bace,[C*]Cl.[c*]C.[C*]CC[4*]~[c*]OC.[c*]:ccccc:[3*]
3048,-45.106197,-20.667793,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]C~[c*]:cncc(c:[2*])OC
3049,-40.684383,-29.403923,Reference,bace,[c*]:cccc(Cl)c:[2*].[c*]C.[C*]CC[4*]~[c*]:cncc(Cl)c:[2*].[c*]:ccccc:[4*]
3050,-47.214855,-38.36993,Reference,bace,[C*]Cl.[c*]C.[C*]CC[3*]~[c*]:ccccc:[2*]
3051,-40.224777,-27.489552,Reference,bace,[c*]:cc(Cl)ccc:[2*].[c*]C~[c*]:cncc(Cl)c:[2*]
3052,19.37145,-7.3817406,Reference,bace,~[c*]F
3053,-6.140395,-35.389572,Reference,bace,~[c*]C
3054,-44.325996,-37.292805,Reference,bace,[c*]:cnccc:[2*].[c*]CC[4*]~[c*]:nccnc:[2*].[c*]:ccccc:[4*]
3055,-47.898033,-42.32709,Reference,bace,[c*]:cnccc:[2*].[c*]CC[4*]~[c*]:ccncc:[2*].[c*]:ccccc:[4*]
3056,-38.172894,-49.428593,Reference,bace,[c*]:cnccc:[2*].[c*]CC[4*]~[c*]:ncccc:[2*].[c*]:ccccc:[4*]
3057,-49.933952,-38.125614,Reference,bace,[C*]CC[2*]~[c*]C.[c*]:ccccc:[3*]
3058,-43.7774,18.064674,Reference,bace,~[c*]OC
3059,-47.054413,-53.276443,Reference,bace,[C*]CC[2*]~[c*]Cl.[c*]:ccccc:[3*]
3060,-47.294662,-37.942516,Reference,bace,[c*]:cnccc:[2*].[c*]CC[4*]~[c*]:ccccc:[2*].[c*]:ccccc:[4*]
3061,-47.212166,-38.289707,Reference,bace,[C*]CC[2*]~[c*]:ccccc:[2*]
3062,20.780966,-44.56979,Reference,bace,~[c*]Cl
3063,-6.138135,-35.39113,Reference,bace,[c*]F~[c*]C
3064,-49.933292,-38.12729,Reference,bace,[C*]CC[3*].[C*]F~[c*]C.[c*]:ccccc:[3*]
3065,-44.526722,18.347706,Reference,bace,[c*]F~[c*]OC
3066,-47.05238,-53.2801,Reference,bace,[C*]CC[3*].[C*]F~[c*]Cl.[c*]:ccccc:[3*]
3067,-47.387295,-38.56408,Reference,bace,[C*]CC[3*].[C*]F~[c*]:ccccc:[2*]
3068,20.766907,-45.80512,Reference,bace,[c*]F~[c*]Cl
3069,-47.251137,-38.033844,Reference,bace,[C*]CC[2*]~[c*]:ccccc:[2*]
3070,-43.478767,17.664948,Reference,bace,[c*]C~[c*]OC
3071,-47.05427,-53.276157,Reference,bace,[C*]CC[3*].[C*]C~[c*]Cl.[c*]:ccccc:[3*]
3072,-47.23559,-38.058872,Reference,bace,[C*]CC[3*].[C*]C~[c*]:ccccc:[2*]
3073,20.719885,-45.833748,Reference,bace,[c*]C~[c*]Cl
3074,-47.998314,-43.339394,Reference,bace,[c*]:nccnc:[2*]~[c*]:ccncc:[2*]
3075,-35.03801,-50.393112,Reference,bace,[c*]:cnccn:[2*]~[c*]:ncccc:[2*]
3076,-44.503983,-24.449066,Reference,bace,[c*]:cnccn:[2*]~[c*]:cc(C)cnc:[2*]
3077,-53.64786,-30.884441,Reference,bace,[c*]:cnccn:[2*]~[c*]:cc(ccc:[2*])OC
3078,-43.989536,-27.69791,Reference,bace,[c*]:nccnc:[2*]~[c*]:cc(Cl)cnc:[2*]
3079,-47.66304,-37.787785,Reference,bace,[c*]:nccnc:[2*]~[c*]:ccccc:[2*]
3080,-39.403923,-37.22806,Reference,bace,[c*]:nccnc:[2*]~[c*]:cnccc:[2*]
3081,-39.48817,-45.690285,Reference,bace,[c*]:ccncc:[2*]~[c*]:ccccn:[2*]
3082,-41.882412,-24.147274,Reference,bace,[c*]:ccncc:[2*]~[c*]:cncc(C)c:[2*]
3083,-53.649628,-30.882126,Reference,bace,[c*]:ccncc:[2*]~[c*]:cc(ccc:[2*])OC
3084,-43.990326,-27.698215,Reference,bace,[c*]:ccncc:[2*]~[c*]:cc(Cl)cnc:[2*]
3085,-47.818115,-37.858944,Reference,bace,[c*]:ccncc:[2*]~[c*]:ccccc:[2*]
3086,-42.342686,-35.58905,Reference,bace,[c*]:ccncc:[2*]~[c*]:cccnc:[2*]
3087,-44.50427,-24.449091,Reference,bace,[c*]:ncccc:[2*]~[c*]:cc(C)cnc:[2*]
3088,-52.978237,-31.76039,Reference,bace,[c*]:ncccc:[2*]~[c*]:cccc(c:[2*])OC
3089,-40.226967,-27.48762,Reference,bace,[c*]:ccccn:[2*]~[c*]:cncc(Cl)c:[2*]
3090,-47.27656,-38.462353,Reference,bace,[c*]:ccccn:[2*]~[c*]:ccccc:[2*]
3091,-42.343132,-35.588184,Reference,bace,[c*]:ncccc:[2*]~[c*]:cccnc:[2*]
3092,-53.646595,-30.884323,Reference,bace,[c*]:cncc(C)c:[2*]~[c*]:cc(ccc:[2*])OC
3093,-34.458694,-14.089023,Reference,bace,[c*]C.[c*]:ccccc:[3*]~[C*]CC[3*].[C*]OC
3094,20.249613,-45.569477,Reference,bace,[c*]C~[c*]Cl
3095,-47.34135,-37.8755,Reference,bace,[c*]:cc(C)cnc:[2*]~[c*]:ccccc:[2*]
3096,-7.2606597,1.4287751,Reference,bace,[c*]C~
3097,-31.661945,-15.579125,Reference,bace,[c*]C.[c*]:ccccc:[3*]~[C*]CC[3*].[C*]Cl
3098,-44.9201,-20.312803,Reference,bace,[c*]:cc(ccc:[2*])OC.[c*]:ccccc:[4*]~[c*]:cncc(c:[2*])OC.[c*]CC[4*]
3099,-40.226006,-27.489737,Reference,bace,[c*]:cc(ccc:[2*])OC~[c*]:cncc(Cl)c:[2*]
3100,-9.993021,0.40732852,Reference,bace,[c*]OC~
3101,-42.34205,-35.588295,Reference,bace,[c*]:cccc(c:[2*])OC~[c*]:cccnc:[2*]
3102,-40.53353,-26.426651,Reference,bace,[c*]:cc(ccc:[2*])OC.[c*]:ccccc:[4*]~[c*]:cncc(Cl)c:[2*].[c*]CC[4*]
3103,-47.054,-53.278595,Reference,bace,[C*]CC[3*].[C*]OC~[c*]Cl.[c*]:ccccc:[3*]
3104,-47.27656,-38.462353,Reference,bace,[C*]CC[3*].[C*]OC~[c*]:ccccc:[2*]
3105,20.992826,-43.528297,Reference,bace,[c*]OC~[c*]Cl
3106,-47.31659,-37.91734,Reference,bace,[c*]:cc(Cl)cnc:[2*]~[c*]:ccccc:[2*]
3107,-1.2291682,-0.631937,Reference,bace,[c*]Cl~
3108,-33.18068,-15.295449,Reference,bace,[c*]:ccccc:[2*]~[C*]CC[2*]
3109,-42.341785,-35.589813,Reference,bace,[c*]:ccccc:[2*]~[c*]:cccnc:[2*]
3110,-31.66113,-15.578844,Reference,bace,[c*]:ccccc:[2*]~[C*]CC[3*].[C*]Cl
3111,-26.1077,-28.102228,Reference,mcl1,[c*]Oc1ccccc1~[c*]CCCC[2*]
3112,-45.741344,-54.05296,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]:cccc:[2*]
3113,-45.74337,-54.048084,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]:cccc:[2*]
3114,-9.572554,69.58669,Reference,mcl1,[c*]Oc1ccccc1~[c*]C(F)(F)F
3115,-6.2579083,-36.288124,Reference,mcl1,[c*]Oc1ccccc1~[c*]C
3116,69.50335,47.705887,Reference,mcl1,[c*]Oc1ccccc1~[c*]:cc[nH]:[2*]
3117,-10.727208,-62.677647,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]C.[c*]Cl
3118,-7.5350037,-54.266804,Reference,mcl1,[c*]Oc1ccccc1~[c*]C.[c*]C.[n*]Cl.[c*]C
3119,20.678345,-43.336826,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl
3120,-10.386074,-63.011406,Reference,mcl1,[c*]Oc1ccccc1~[c*]C.[c*]Cl
3121,-10.257828,-62.602016,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]C.[c*]Cl
3122,-43.31722,-42.901,Reference,mcl1,[c*]Oc1ccccc1~[c*]:cccc:[2*]
3123,-9.742723,-62.764885,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]C.[c*]Cl.[c*]C
3124,-28.23058,-23.639236,Reference,mcl1,[c*]Oc1ccccc1~[c*]CCC[2*]
3125,-43.304333,-42.896328,Reference,mcl1,[c*]Oc1ccccc1~[c*]:cccc:[2*]
3126,-26.55252,14.172476,Reference,mcl1,[c*]Oc1ccccc1~[c*]c1ccccc1
3127,-45.56487,-46.61019,Reference,mcl1,[c*]Oc1ccccc1~[n*]C.[c*]:cccc:[2*]
3128,-6.2579064,-36.28812,Reference,mcl1,[c*]Oc1ccccc1~[c*]C
3129,-33.328934,23.986397,Reference,mcl1,[c*]Oc1ccccc1~[c*]Oc1ccccc1
3130,-74.673256,-8.535727,Reference,mcl1,[c*]Oc1ccccc1~[c*]CC.[c*]Cl
3131,-1.2291682,-0.631937,Reference,mcl1,[c*]Oc1ccccc1~
3132,-10.103822,70.25088,Reference,mcl1,[c*]Oc1ccccc1~[c*]C(F)(F)F
3133,-33.9521,-50.058876,Reference,mcl1,[c*]Oc1ccccc1~[c*]:nccc:[2*]
3134,-5.7975264,-36.154568,Reference,mcl1,[c*]Oc1ccccc1~[c*]C
3135,-9.572554,69.58669,Reference,mcl1,[c*]Oc1ccccc1~[c*]C(F)(F)F
3136,-11.11967,-61.42011,Reference,mcl1,[c*]Oc1ccccc1~[c*]C.[c*]Cl.[c*]C
3137,-26.55252,14.172476,Reference,mcl1,[c*]Oc1ccccc1~[c*]c1ccccc1
3138,-10.386074,-63.011406,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]C.[c*]Cl.[c*]C
3139,-45.74665,-54.052032,Reference,mcl1,[c*]Oc1ccccc1~[c*]Cl.[c*]:cccc:[2*]
3140,-10.280089,2.0322735,Reference,mcl1,[c*]Cl~
3141,-9.726145,-61.313,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C.[c*]Cl.[c*]C
3142,20.382914,-43.45456,Reference,mcl1,~[c*]Cl
3143,19.988575,-45.278893,Reference,mcl1,~[c*]Cl
3144,-9.572554,69.58669,Reference,mcl1,[c*]CCCC[2*]~[c*]C(F)(F)F
3145,-5.5648856,-36.03261,Reference,mcl1,[c*]CCCC[2*]~[c*]C
3146,69.50335,47.705887,Reference,mcl1,[c*]CCCC[2*]~[c*]:cc[nH]:[2*]
3147,-6.1816583,-59.846287,Reference,mcl1,[c*]CCCC[2*]~[n*]C.[c*]Cl.[c*]C.[c*]Cl.[c*]C
3148,-10.45514,-61.86839,Reference,mcl1,[c*]CCCC[2*]~[c*]Cl.[c*]C.[c*]Cl
3149,-7.535018,-54.266907,Reference,mcl1,[c*]CCCC[2*]~[c*]C.[c*]C.[n*]Cl.[c*]C
3150,20.70944,-46.137684,Reference,mcl1,[c*]CCCC[2*]~[c*]Cl
3151,-11.11967,-61.42011,Reference,mcl1,[c*]CCCC[2*]~[c*]C.[c*]Cl
3152,-9.744253,-62.765995,Reference,mcl1,[c*]CCCC[2*]~[c*]Cl.[c*]C.[c*]Cl
3153,-8.863667,0.6815327,Reference,mcl1,~
3154,-9.187541,-62.04215,Reference,mcl1,[c*]CCCC[2*]~[c*]Cl.[c*]C.[c*]Cl.[c*]C
3155,-28.22168,-23.652212,Reference,mcl1,[c*]CCCC[2*]~[c*]CCC[2*]
3156,-7.6071095,2.1808417,Reference,mcl1,~
3157,-26.55252,14.172476,Reference,mcl1,[c*]CCCC[2*]~[c*]c1ccccc1
3158,41.7648,-11.903018,Reference,mcl1,~[n*]C
3159,-6.283142,-36.32635,Reference,mcl1,[c*]CCCC[2*]~[c*]C
3160,-33.328934,23.986395,Reference,mcl1,[c*]CCCC[2*]~[c*]Oc1ccccc1
3161,-74.6732,-8.535781,Reference,mcl1,[c*]CCCC[2*]~[c*]CC.[c*]Cl
3162,-7.5299306,3.5742333,Reference,mcl1,[c*]CCCC[2*]~
3163,-9.200101,68.82721,Reference,mcl1,[c*]CCCC[2*]~[c*]C(F)(F)F
3164,-33.951504,-50.06058,Reference,mcl1,[c*]CCCC[2*]~[c*]:nccc:[2*]
3165,-6.283142,-36.32635,Reference,mcl1,[c*]CCCC[2*]~[c*]C
3166,-9.200101,68.82721,Reference,mcl1,[c*]CCCC[2*]~[c*]C(F)(F)F
3167,-10.474122,-60.975746,Reference,mcl1,[c*]CCCC[2*]~[c*]C.[c*]Cl.[c*]C
3168,-26.118797,13.401393,Reference,mcl1,[c*]CCCC[2*]~[c*]c1ccccc1
3169,-10.474122,-60.975746,Reference,mcl1,[c*]CCCC[2*]~[c*]Cl.[c*]C.[c*]Cl.[c*]C
3170,20.863178,-43.35695,Reference,mcl1,~[c*]Cl
3171,-9.848077,-60.904564,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]Cl.[c*]C
3172,20.631567,-43.3463,Reference,mcl1,[c*]Cl~[c*]Cl
3173,-9.200101,68.82721,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3174,-6.2322326,-36.284386,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3175,69.50335,47.705887,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]:cc[nH]:[2*]
3176,-6.182743,-59.841717,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]Cl.[n*]C.[c*]C
3177,-10.459533,-60.980434,Reference,mcl1,[c*]:cccc:[2*]~[c*]Cl.[c*]C
3178,46.57961,-15.707796,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]C.[n*]C
3179,0.3021034,-1.4513981,Reference,mcl1,[c*]:cccc:[2*]~
3180,-6.2935033,-35.743282,Reference,mcl1,[c*]:cccc:[2*]~[c*]C
3181,-11.689391,-61.916042,Reference,mcl1,[c*]:cccc:[2*]~[c*]Cl.[c*]C
3182,-9.637487,5.726456,Reference,mcl1,[c*]Cl~
3183,-10.45514,-61.86839,Reference,mcl1,[c*]:cccc:[2*]~[c*]Cl.[c*]C.[c*]C
3184,-28.23952,-23.62312,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]CCC[2*]
3185,-8.27357,4.5131993,Reference,mcl1,[c*]Cl~
3186,-26.659172,13.318628,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]c1ccccc1
3187,41.728397,-12.674866,Reference,mcl1,[c*]Cl~[n*]C
3188,-5.7601194,-36.102226,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3189,-33.32895,23.986393,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]Oc1ccccc1
3190,-66.91518,-1.602338,Reference,mcl1,[c*]:cccc:[2*]~[c*]CC
3191,1.8675239,-0.35502517,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~
3192,-9.572554,69.58669,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3193,-33.95211,-50.05886,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]:nccc:[2*]
3194,-6.257901,-36.28813,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3195,-9.200101,68.82721,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3196,-5.570493,-36.034725,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]C
3197,-26.94897,13.649869,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]c1ccccc1
3198,-9.744253,-62.765995,Reference,mcl1,[c*]:cccc:[2*]~[c*]Cl.[c*]C.[c*]C
3199,20.62344,-44.473305,Reference,mcl1,[c*]Cl~[c*]Cl
3200,-9.572554,69.58669,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3201,-6.202309,-36.280357,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3202,69.50335,47.705887,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]:cc[nH]:[2*]
3203,-7.535013,-54.266933,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]C.[n*]Cl.[c*]C
3204,-9.744253,-62.765995,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]Cl.[c*]C.[c*]Cl
3205,-7.535018,-54.266907,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C.[c*]C.[n*]Cl.[c*]C
3206,20.407177,-43.48055,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]Cl
3207,-9.187541,-62.04215,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C.[c*]Cl
3208,-11.11967,-61.42011,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]Cl
3209,1.8675239,-0.35502517,Reference,mcl1,[c*]Cl~
3210,-10.092856,-62.129105,Reference,mcl1,[c*]:cccc:[2*]~[c*]C.[c*]Cl.[c*]C
3211,-28.233257,-23.63014,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]CCC[2*]
3212,3.126853,-0.7592961,Reference,mcl1,[c*]Cl~
3213,-26.948809,13.649559,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]c1ccccc1
3214,40.546223,-10.115277,Reference,mcl1,[c*]Cl~[n*]C
3215,-6.2774186,-35.678364,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3216,-33.328938,23.986397,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]Oc1ccccc1
3217,-74.673256,-8.535727,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]CC.[c*]Cl
3218,1.8675239,-0.35502517,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~
3219,-10.103822,70.25088,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3220,-33.952118,-50.05886,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]:nccc:[2*]
3221,-6.251295,-35.640217,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C
3222,-9.572554,69.58669,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C(F)(F)F
3223,-9.637476,-63.522224,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]C.[c*]Cl.[c*]C
3224,-26.948809,13.649559,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]c1ccccc1
3225,-11.11967,-61.42011,Reference,mcl1,[c*]Cl.[c*]:cccc:[2*]~[c*]Cl.[c*]C.[c*]Cl.[c*]C
3226,20.534351,-44.174946,Reference,mcl1,[c*]Cl~[c*]Cl
3227,-7.9324107,0.62441766,Reference,mcl1,[C*]F.[C*]F.[C*]F~
3228,69.50335,47.705887,Reference,mcl1,[c*]C(F)(F)F~[c*]:cc[nH]:[2*]
3229,-7.6571345,-54.78725,Reference,mcl1,[C*]F.[C*]F.[C*]F~[c*]C.[n*]Cl.[c*]Cl.[c*]C
